Date,Adj Close,Close,High,Low,Open,Volume
2014/12/8,2060.31005859375,2060.31005859375,2075.780029296875,2054.27001953125,2074.840087890625,3800990000
2014/12/9,2059.820068359375,2059.820068359375,2060.60009765625,2034.1700439453125,2056.550048828125,3970150000
2014/12/10,2026.1400146484375,2026.1400146484375,2058.860107421875,2024.260009765625,2058.860107421875,4114440000
2014/12/11,2035.3299560546875,2035.3299560546875,2055.530029296875,2027.9200439453125,2027.9200439453125,3917950000
2014/12/12,2002.3299560546875,2002.3299560546875,2032.25,2002.3299560546875,2030.3599853515625,4157650000
2014/12/15,1989.6300048828125,1989.6300048828125,2018.68994140625,1982.260009765625,2005.030029296875,4361990000
2014/12/16,1972.739990234375,1972.739990234375,2016.8900146484375,1972.56005859375,1986.7099609375,4958680000
2014/12/17,2012.8900146484375,2012.8900146484375,2016.75,1973.77001953125,1973.77001953125,4942370000
2014/12/18,2061.22998046875,2061.22998046875,2061.22998046875,2018.97998046875,2018.97998046875,4703380000
2014/12/19,2070.64990234375,2070.64990234375,2077.85009765625,2061.030029296875,2061.0400390625,6465530000
2014/12/22,2078.5400390625,2078.5400390625,2078.760009765625,2069.280029296875,2069.280029296875,3369520000
2014/12/23,2082.169922,2082.169922,2086.72998046875,2079.77001953125,2081.47998046875,3043950000
2014/12/24,2081.8798828125,2081.8798828125,2087.56005859375,2081.860107421875,2083.25,1416980000
2014/12/26,2088.77001953125,2088.77001953125,2092.699951171875,2084.300048828125,2084.300048828125,1735230000
2014/12/29,2090.570068359375,2090.570068359375,2093.550048828125,2085.75,2087.6298828125,2452360000
2014/12/30,2080.35009765625,2080.35009765625,2088.489990234375,2079.530029296875,2088.489990234375,2440280000
2014/12/31,2058.89990234375,2058.89990234375,2085.580078,2057.93994140625,2082.110107421875,2606070000
2015/1/2,2058.199951171875,2058.199951171875,2072.360107421875,2046.0400390625,2058.89990234375,2708700000
2015/1/5,2020.5799560546875,2020.5799560546875,2054.43994140625,2017.3399658203125,2054.43994140625,3799120000
2015/1/6,2002.6099853515625,2002.6099853515625,2030.25,1992.43994140625,2022.1500244140625,4460110000
2015/1/7,2025.9000244140625,2025.9000244140625,2029.6099853515625,2005.550048828125,2005.550048828125,3805480000
2015/1/8,2062.139892578125,2062.139892578125,2064.080078,2030.6099853515625,2030.6099853515625,3934010000
2015/1/9,2044.81005859375,2044.81005859375,2064.429931640625,2038.3299560546875,2063.449951171875,3364140000
2015/1/12,2028.260009765625,2028.260009765625,2049.300048828125,2022.5799560546875,2046.1300048828125,3456460000
2015/1/13,2023.030029296875,2023.030029296875,2056.929931640625,2008.25,2031.5799560546875,4107300000
2015/1/14,2011.27001953125,2011.27001953125,2018.4000244140625,1988.43994140625,2018.4000244140625,4378680000
2015/1/15,1992.6700439453125,1992.6700439453125,2021.3499755859375,1991.469970703125,2013.75,4276720000
2015/1/16,2019.4200439453125,2019.4200439453125,2020.4599609375,1988.1199951171875,1992.25,4056410000
2015/1/20,2022.550048828125,2022.550048828125,2028.93994140625,2004.489990234375,2020.760009765625,3944340000
2015/1/21,2032.1199951171875,2032.1199951171875,2038.2900390625,2012.0400390625,2020.18994140625,3730070000
2015/1/22,2063.14990234375,2063.14990234375,2064.6201171875,2026.3800048828125,2034.300048828125,4176050000
2015/1/23,2051.820068359375,2051.820068359375,2062.97998046875,2050.5400390625,2062.97998046875,3573560000
2015/1/26,2057.090087890625,2057.090087890625,2057.6201171875,2040.969970703125,2050.419922,3465760000
2015/1/27,2029.550048828125,2029.550048828125,2047.8599853515625,2019.9100341796875,2047.8599853515625,3329810000
2015/1/28,2002.1600341796875,2002.1600341796875,2042.489990234375,2001.489990234375,2032.3399658203125,4067530000
2015/1/29,2021.25,2021.25,2024.6400146484375,1989.1800537109375,2002.449951171875,4127140000
2015/1/30,1994.989990234375,1994.989990234375,2023.3199462890625,1993.3800048828125,2019.3499755859375,4568650000
2015/2/2,2020.8499755859375,2020.8499755859375,2021.6600341796875,1980.9000244140625,1996.6700439453125,4008330000
2015/2/3,2050.030029296875,2050.030029296875,2050.300048828125,2022.7099609375,2022.7099609375,4615900000
2015/2/4,2041.510009765625,2041.510009765625,2054.739990234375,2036.719970703125,2048.860107421875,4141920000
2015/2/5,2062.52001953125,2062.52001953125,2063.550048828125,2043.449951171875,2043.449951171875,3821990000
2015/2/6,2055.469970703125,2055.469970703125,2072.39990234375,2049.969970703125,2062.280029296875,4232970000
2015/2/9,2046.739990234375,2046.739990234375,2056.159912109375,2041.8800048828125,2053.469970703125,3549540000
2015/2/10,2068.590087890625,2068.590087890625,2070.860107421875,2048.6201171875,2049.3798828125,3669850000
2015/2/11,2068.530029296875,2068.530029296875,2073.47998046875,2057.989990234375,2068.550048828125,3596860000
2015/2/12,2088.47998046875,2088.47998046875,2088.530029296875,2069.97998046875,2069.97998046875,3788350000
2015/2/13,2096.989990234375,2096.989990234375,2097.030029296875,2086.699951171875,2088.780029296875,3527450000
2015/2/17,2100.340087890625,2100.340087890625,2101.300048828125,2089.800048828125,2096.469970703125,3361750000
2015/2/18,2099.679931640625,2099.679931640625,2100.22998046875,2092.14990234375,2099.159912109375,3370020000
2015/2/19,2097.449951171875,2097.449951171875,2102.1298828125,2090.7900390625,2099.25,3247100000
2015/2/20,2110.300048828125,2110.300048828125,2110.610107421875,2085.43994140625,2097.64990234375,3281600000
2015/2/23,2109.659912109375,2109.659912109375,2110.050048828125,2103,2109.830078,3093680000
2015/2/24,2115.47998046875,2115.47998046875,2117.93994140625,2105.8701171875,2109.10009765625,3199840000
2015/2/25,2113.860107421875,2113.860107421875,2119.590087890625,2109.889892578125,2115.300048828125,3312340000
2015/2/26,2110.739990234375,2110.739990234375,2113.909912109375,2103.760009765625,2113.909912109375,3408690000
2015/2/27,2104.5,2104.5,2112.739990234375,2103.75,2110.8798828125,3547380000
2015/3/2,2117.389892578125,2117.389892578125,2117.52001953125,2104.5,2105.22998046875,3409490000
2015/3/3,2107.780029296875,2107.780029296875,2115.760009765625,2098.260009765625,2115.760009765625,3262300000
2015/3/4,2098.530029296875,2098.530029296875,2107.719970703125,2094.489990234375,2107.719970703125,3421110000
2015/3/5,2101.0400390625,2101.0400390625,2104.25,2095.219970703125,2098.5400390625,3103030000
2015/3/6,2071.260009765625,2071.260009765625,2100.909912109375,2067.27001953125,2100.909912109375,3853570000
2015/3/9,2079.429931640625,2079.429931640625,2083.489990234375,2072.2099609375,2072.25,3349090000
2015/3/10,2044.1600341796875,2044.1600341796875,2076.139892578125,2044.1600341796875,2076.139892578125,3668900000
2015/3/11,2040.239990234375,2040.239990234375,2050.080078,2039.68994140625,2044.68994140625,3406570000
2015/3/12,2065.949951171875,2065.949951171875,2066.409912109375,2041.0999755859375,2041.0999755859375,3405860000
2015/3/13,2053.39990234375,2053.39990234375,2064.56005859375,2041.1700439453125,2064.56005859375,3498560000
2015/3/16,2081.18994140625,2081.18994140625,2081.409912109375,2055.35009765625,2055.35009765625,3295600000
2015/3/17,2074.280029296875,2074.280029296875,2080.590087890625,2065.080078,2080.590087890625,3221840000
2015/3/18,2099.5,2099.5,2106.85009765625,2061.22998046875,2072.840087890625,4128210000
2015/3/19,2089.27001953125,2089.27001953125,2098.68994140625,2085.56005859375,2098.68994140625,3305220000
2015/3/20,2108.10009765625,2108.10009765625,2113.919922,2090.320068359375,2090.320068359375,5554120000
2015/3/23,2104.419922,2104.419922,2114.860107421875,2104.419922,2107.989990234375,3267960000
2015/3/24,2091.5,2091.5,2107.6298828125,2091.5,2103.93994140625,3189820000
2015/3/25,2061.050048828125,2061.050048828125,2097.429931640625,2061.050048828125,2093.10009765625,3521140000
2015/3/26,2056.14990234375,2056.14990234375,2067.14990234375,2045.5,2059.93994140625,3510670000
2015/3/27,2061.02001953125,2061.02001953125,2062.830078,2052.9599609375,2055.780029296875,3008550000
2015/3/30,2086.239990234375,2086.239990234375,2088.969970703125,2064.110107421875,2064.110107421875,2917690000
2015/3/31,2067.889892578125,2067.889892578125,2084.050048828125,2067.0400390625,2084.050048828125,3376550000
2015/4/1,2059.68994140625,2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000
2015/4/2,2066.9599609375,2066.9599609375,2072.169922,2057.320068359375,2060.030029296875,3095960000
2015/4/6,2080.6201171875,2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000
2015/4/7,2076.330078,2076.330078,2089.81005859375,2076.10009765625,2080.7900390625,3065510000
2015/4/8,2081.89990234375,2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000
2015/4/9,2091.179931640625,2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000
2015/4/10,2102.06005859375,2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000
2015/4/13,2092.429931640625,2092.429931640625,2107.64990234375,2092.330078,2102.030029296875,2908420000
2015/4/14,2095.840087890625,2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000
2015/4/15,2106.6298828125,2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000
2015/4/16,2104.989990234375,2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000
2015/4/17,2081.179931640625,2081.179931640625,2102.580078,2072.3701171875,2102.580078,3627600000
2015/4/20,2100.39990234375,2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000
2015/4/21,2097.2900390625,2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000
2015/4/22,2107.9599609375,2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000
2015/4/23,2112.929931640625,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000
2015/4/24,2117.68994140625,2117.68994140625,2120.919922,2112.800048828125,2112.800048828125,3375780000
2015/4/27,2108.919922,2108.919922,2125.919922,2107.0400390625,2119.2900390625,3438750000
2015/4/28,2114.760009765625,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000
2015/4/29,2106.85009765625,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000
2015/4/30,2085.510009765625,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000
2015/5/1,2108.2900390625,2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000
2015/5/4,2114.489990234375,2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000
2015/5/5,2089.4599609375,2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000
2015/5/6,2080.14990234375,2080.14990234375,2098.419922,2067.929931640625,2091.260009765625,3792210000
2015/5/7,2088,2088,2092.89990234375,2074.989990234375,2079.9599609375,3676640000
2015/5/8,2116.10009765625,2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000
2015/5/11,2105.330078,2105.330078,2117.68994140625,2104.580078,2115.56005859375,2992670000
2015/5/12,2099.1201171875,2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000
2015/5/13,2098.47998046875,2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000
2015/5/14,2121.10009765625,2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000
2015/5/15,2122.72998046875,2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000
2015/5/18,2129.199951171875,2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000
2015/5/19,2127.830078,2127.830078,2133.02001953125,2124.5,2129.449951171875,3296030000
2015/5/20,2125.85009765625,2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000
2015/5/21,2130.820068359375,2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000
2015/5/22,2126.06005859375,2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000
2015/5/26,2104.199951171875,2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000
2015/5/27,2123.47998046875,2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000
2015/5/28,2120.7900390625,2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000
2015/5/29,2107.389892578125,2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000
2015/6/1,2111.72998046875,2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000
2015/6/2,2109.60009765625,2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000
2015/6/3,2114.070068359375,2114.070068359375,2121.919922,2109.610107421875,2110.639892578125,3099980000
2015/6/4,2095.840087890625,2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000
2015/6/5,2092.830078,2092.830078,2100.989990234375,2085.669922,2095.090087890625,3243690000
2015/6/8,2079.280029296875,2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000
2015/6/9,2080.14990234375,2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000
2015/6/10,2105.199951171875,2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000
2015/6/11,2108.860107421875,2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000
2015/6/12,2094.110107421875,2094.110107421875,2107.429931640625,2091.330078,2107.429931640625,2719400000
2015/6/15,2084.429931640625,2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000
2015/6/16,2096.2900390625,2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000
2015/6/17,2100.43994140625,2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000
2015/6/18,2121.239990234375,2121.239990234375,2126.64990234375,2101.580078,2101.580078,3520360000
2015/6/19,2109.989990234375,2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000
2015/6/22,2122.85009765625,2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000
2015/6/23,2124.199951171875,2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000
2015/6/24,2108.580078,2108.580078,2125.10009765625,2108.580078,2123.64990234375,3102480000
2015/6/25,2102.31005859375,2102.31005859375,2116.0400390625,2101.780029296875,2109.9599609375,3214610000
2015/6/26,2101.489990234375,2101.489990234375,2108.919922,2095.3798828125,2102.6201171875,5025470000
2015/6/29,2057.639892578125,2057.639892578125,2098.6298828125,2056.639892578125,2098.6298828125,3678960000
2015/6/30,2063.110107421875,2063.110107421875,2074.280029296875,2056.320068359375,2061.18994140625,4078540000
2015/7/1,2077.419922,2077.419922,2082.780029296875,2067,2067,3727260000
2015/7/2,2076.780029296875,2076.780029296875,2085.06005859375,2071.02001953125,2078.030029296875,2996540000
2015/7/6,2068.760009765625,2068.760009765625,2078.610107421875,2058.39990234375,2073.949951171875,3486360000
2015/7/7,2081.340087890625,2081.340087890625,2083.739990234375,2044.02001953125,2069.52001953125,4458660000
2015/7/8,2046.6800537109375,2046.6800537109375,2077.659912109375,2044.6600341796875,2077.659912109375,3608780000
2015/7/9,2051.31005859375,2051.31005859375,2074.280029296875,2049.72998046875,2049.72998046875,3446810000
2015/7/10,2076.6201171875,2076.6201171875,2081.31005859375,2052.739990234375,2052.739990234375,3065070000
2015/7/13,2099.60009765625,2099.60009765625,2100.669922,2080.030029296875,2080.030029296875,3096730000
2015/7/14,2108.949951171875,2108.949951171875,2111.97998046875,2098.179931640625,2099.719970703125,3002120000
2015/7/15,2107.39990234375,2107.39990234375,2114.139892578125,2102.489990234375,2109.010009765625,3261810000
2015/7/16,2124.2900390625,2124.2900390625,2124.419922,2110.550048828125,2110.550048828125,3227080000
2015/7/17,2126.639892578125,2126.639892578125,2128.909912109375,2119.8798828125,2126.800048828125,3362750000
2015/7/20,2128.280029296875,2128.280029296875,2132.820068359375,2123.659912109375,2126.85009765625,3245870000
2015/7/21,2119.2099609375,2119.2099609375,2128.489990234375,2115.39990234375,2127.550048828125,3343690000
2015/7/22,2114.14990234375,2114.14990234375,2118.510009765625,2110,2118.2099609375,3694070000
2015/7/23,2102.14990234375,2102.14990234375,2116.8701171875,2098.6298828125,2114.159912109375,3772810000
2015/7/24,2079.64990234375,2079.64990234375,2106.010009765625,2077.090087890625,2102.239990234375,3870040000
2015/7/27,2067.639892578125,2067.639892578125,2078.18994140625,2063.52001953125,2078.18994140625,3836750000
2015/7/28,2093.25,2093.25,2095.60009765625,2069.090087890625,2070.75,4117740000
2015/7/29,2108.570068359375,2108.570068359375,2110.60009765625,2094.080078,2094.699951171875,4038900000
2015/7/30,2108.6298828125,2108.6298828125,2110.47998046875,2094.969970703125,2106.780029296875,3579410000
2015/7/31,2103.840087890625,2103.840087890625,2114.239990234375,2102.070068359375,2111.60009765625,3681340000
2015/8/3,2098.0400390625,2098.0400390625,2105.699951171875,2087.31005859375,2104.489990234375,3476770000
2015/8/4,2093.320068359375,2093.320068359375,2102.510009765625,2088.60009765625,2097.679931640625,3546710000
2015/8/5,2099.840087890625,2099.840087890625,2112.659912109375,2095.27001953125,2095.27001953125,3968680000
2015/8/6,2083.56005859375,2083.56005859375,2103.320068359375,2075.530029296875,2100.75,4246570000
2015/8/7,2077.570068359375,2077.570068359375,2082.610107421875,2067.909912109375,2082.610107421875,3602320000
2015/8/10,2104.179931640625,2104.179931640625,2105.35009765625,2080.97998046875,2080.97998046875,3514460000
2015/8/11,2084.070068359375,2084.070068359375,2102.659912109375,2076.489990234375,2102.659912109375,3708880000
2015/8/12,2086.050048828125,2086.050048828125,2089.06005859375,2052.090087890625,2081.10009765625,4269130000
2015/8/13,2083.389892578125,2083.389892578125,2092.929931640625,2078.260009765625,2086.18994140625,3221300000
2015/8/14,2091.5400390625,2091.5400390625,2092.449951171875,2080.610107421875,2083.14990234375,2795590000
2015/8/17,2102.43994140625,2102.43994140625,2102.8701171875,2079.300048828125,2089.699951171875,2867690000
2015/8/18,2096.919922,2096.919922,2103.469970703125,2094.139892578125,2101.989990234375,2949990000
2015/8/19,2079.610107421875,2079.610107421875,2096.169922,2070.530029296875,2095.68994140625,3512920000
2015/8/20,2035.72998046875,2035.72998046875,2076.610107421875,2035.72998046875,2076.610107421875,3922470000
2015/8/21,1970.8900146484375,1970.8900146484375,2034.0799560546875,1970.8900146484375,2034.0799560546875,5018240000
2015/8/24,1893.2099609375,1893.2099609375,1965.1500244140625,1867.010009765625,1965.1500244140625,6612690000
2015/8/25,1867.6099853515625,1867.6099853515625,1948.0400390625,1867.0799560546875,1898.0799560546875,5183560000
2015/8/26,1940.510009765625,1940.510009765625,1943.0899658203125,1872.75,1872.75,5338250000
2015/8/27,1987.6600341796875,1987.6600341796875,1989.5999755859375,1942.77001953125,1942.77001953125,5006390000
2015/8/28,1988.8699951171875,1988.8699951171875,1993.47998046875,1975.18994140625,1986.06005859375,3949080000
2015/8/31,1972.1800537109375,1972.1800537109375,1986.72998046875,1965.97998046875,1986.72998046875,3915100000
2015/9/1,1913.8499755859375,1913.8499755859375,1970.0899658203125,1903.0699462890625,1970.0899658203125,4371850000
2015/9/2,1948.8599853515625,1948.8599853515625,1948.9100341796875,1916.52001953125,1916.52001953125,3742620000
2015/9/3,1951.1300048828125,1951.1300048828125,1975.010009765625,1944.719970703125,1950.7900390625,3520700000
2015/9/4,1921.219970703125,1921.219970703125,1947.760009765625,1911.2099609375,1947.760009765625,3167090000
2015/9/8,1969.4100341796875,1969.4100341796875,1970.4200439453125,1927.300048828125,1927.300048828125,3548650000
2015/9/9,1942.0400390625,1942.0400390625,1988.6300048828125,1937.8800048828125,1971.449951171875,3652120000
2015/9/10,1952.2900390625,1952.2900390625,1965.2900390625,1937.18994140625,1941.5899658203125,3626320000
2015/9/11,1961.050048828125,1961.050048828125,1961.050048828125,1939.18994140625,1951.449951171875,3218590000
2015/9/14,1953.030029296875,1953.030029296875,1963.06005859375,1948.27001953125,1963.06005859375,3000200000
2015/9/15,1978.0899658203125,1978.0899658203125,1983.18994140625,1954.300048828125,1955.0999755859375,3239860000
2015/9/16,1995.31005859375,1995.31005859375,1997.260009765625,1977.9300537109375,1978.02001953125,3630680000
2015/9/17,1990.199951171875,1990.199951171875,2020.8599853515625,1986.72998046875,1995.3299560546875,4183790000
2015/9/18,1958.030029296875,1958.030029296875,1989.6600341796875,1953.449951171875,1989.6600341796875,6021240000
2015/9/21,1966.969970703125,1966.969970703125,1979.6400146484375,1955.800048828125,1960.8399658203125,3269350000
2015/9/22,1942.739990234375,1942.739990234375,1961.3900146484375,1929.219970703125,1961.3900146484375,3808260000
2015/9/23,1938.760009765625,1938.760009765625,1949.52001953125,1932.5699462890625,1943.239990234375,3190530000
2015/9/24,1932.239990234375,1932.239990234375,1937.1700439453125,1908.9200439453125,1934.81005859375,4091530000
2015/9/25,1931.3399658203125,1931.3399658203125,1952.8900146484375,1921.5,1935.9300537109375,3721870000
2015/9/28,1881.77001953125,1881.77001953125,1929.1800537109375,1879.2099609375,1929.1800537109375,4326660000
2015/9/29,1884.0899658203125,1884.0899658203125,1899.47998046875,1871.9100341796875,1881.9000244140625,4132390000
2015/9/30,1920.030029296875,1920.030029296875,1920.530029296875,1887.1400146484375,1887.1400146484375,4525070000
2015/10/1,1923.8199462890625,1923.8199462890625,1927.2099609375,1900.699951171875,1919.6500244140625,3983600000
2015/10/2,1951.3599853515625,1951.3599853515625,1951.3599853515625,1893.699951171875,1921.77001953125,4378570000
2015/10/5,1987.050048828125,1987.050048828125,1989.1700439453125,1954.3299560546875,1954.3299560546875,4334490000
2015/10/6,1979.9200439453125,1979.9200439453125,1991.6199951171875,1971.989990234375,1986.6300048828125,4202400000
2015/10/7,1995.8299560546875,1995.8299560546875,1999.31005859375,1976.43994140625,1982.3399658203125,4666470000
2015/10/8,2013.4300537109375,2013.4300537109375,2016.5,1987.530029296875,1994.010009765625,3939140000
2015/10/9,2014.8900146484375,2014.8900146484375,2020.1300048828125,2007.6099853515625,2013.72998046875,3706900000
2015/10/12,2017.4599609375,2017.4599609375,2018.6600341796875,2010.550048828125,2015.6500244140625,2893250000
2015/10/13,2003.68994140625,2003.68994140625,2022.3399658203125,2001.780029296875,2015,3401920000
2015/10/14,1994.239990234375,1994.239990234375,2009.56005859375,1990.72998046875,2003.6600341796875,3644590000
2015/10/15,2023.8599853515625,2023.8599853515625,2024.1500244140625,1996.469970703125,1996.469970703125,3746290000
2015/10/16,2033.1099853515625,2033.1099853515625,2033.5400390625,2020.4599609375,2024.3699951171875,3595430000
2015/10/19,2033.6600341796875,2033.6600341796875,2034.449951171875,2022.31005859375,2031.72998046875,3287320000
2015/10/20,2030.77001953125,2030.77001953125,2039.1199951171875,2026.6099853515625,2033.1300048828125,3331500000
2015/10/21,2018.93994140625,2018.93994140625,2037.969970703125,2017.219970703125,2033.469970703125,3627790000
2015/10/22,2052.510009765625,2052.510009765625,2055.199951171875,2021.8800048828125,2021.8800048828125,4430850000
2015/10/23,2075.14990234375,2075.14990234375,2079.739990234375,2058.18994140625,2058.18994140625,4108460000
2015/10/26,2071.179931640625,2071.179931640625,2075.139892578125,2066.530029296875,2075.080078,3385800000
2015/10/27,2065.889892578125,2065.889892578125,2070.3701171875,2058.840087890625,2068.75,4216880000
2015/10/28,2090.35009765625,2090.35009765625,2090.35009765625,2063.110107421875,2066.47998046875,4698110000
2015/10/29,2089.409912109375,2089.409912109375,2092.52001953125,2082.6298828125,2088.35009765625,4008940000
2015/10/30,2079.360107421875,2079.360107421875,2094.320068359375,2079.340087890625,2090,4256200000
2015/11/2,2104.050048828125,2104.050048828125,2106.199951171875,2080.760009765625,2080.760009765625,3760020000
2015/11/3,2109.7900390625,2109.7900390625,2116.47998046875,2097.510009765625,2102.6298828125,4272060000
2015/11/4,2102.31005859375,2102.31005859375,2114.590087890625,2096.97998046875,2110.60009765625,4078870000
2015/11/5,2099.929931640625,2099.929931640625,2108.780029296875,2090.409912109375,2101.679931640625,4051890000
2015/11/6,2099.199951171875,2099.199951171875,2101.909912109375,2083.739990234375,2098.60009765625,4369020000
2015/11/9,2078.580078,2078.580078,2096.56005859375,2068.239990234375,2096.56005859375,3882350000
2015/11/10,2081.719970703125,2081.719970703125,2083.669922,2069.909912109375,2077.18994140625,3821440000
2015/11/11,2075,2075,2086.93994140625,2074.85009765625,2083.409912109375,3692410000
2015/11/12,2045.969970703125,2045.969970703125,2072.2900390625,2045.6600341796875,2072.2900390625,4016370000
2015/11/13,2023.0400390625,2023.0400390625,2044.6400146484375,2022.02001953125,2044.6400146484375,4278750000
2015/11/16,2053.18994140625,2053.18994140625,2053.219970703125,2019.3900146484375,2022.0799560546875,3741240000
2015/11/17,2050.43994140625,2050.43994140625,2066.68994140625,2045.9000244140625,2053.669922,4427350000
2015/11/18,2083.580078,2083.580078,2085.31005859375,2051.989990234375,2051.989990234375,3926390000
2015/11/19,2081.239990234375,2081.239990234375,2086.739990234375,2078.760009765625,2083.699951171875,3628110000
2015/11/20,2089.169922,2089.169922,2097.06005859375,2082.820068359375,2082.820068359375,3929600000
2015/11/23,2086.590087890625,2086.590087890625,2095.610107421875,2081.389892578125,2089.409912109375,3587980000
2015/11/24,2089.139892578125,2089.139892578125,2094.1201171875,2070.2900390625,2084.419922,3884930000
2015/11/25,2088.8701171875,2088.8701171875,2093,2086.300048828125,2089.300048828125,2852940000
2015/11/27,2090.110107421875,2090.110107421875,2093.2900390625,2084.1298828125,2088.820068359375,1466840000
